Wall time,Step,Value
1781483290.7248857,958500,45.7049446105957
1781483602.7749236,963000,48.73947525024414
1781483922.503168,967500,46.20669174194336
1781484242.3484597,972000,44.357295989990234
1781484553.3692615,976500,50.122379302978516
1781484868.6248724,981000,46.528499603271484
1781485182.4999213,985500,47.534950256347656
1781485499.5842016,990000,49.07349395751953
1781485822.5864143,994500,47.389259338378906
1781486144.0680614,999000,43.81584167480469
1781486464.1930685,1003500,47.33797836303711
1781486787.2183893,1008000,43.656986236572266
1781487106.6530635,1012500,49.99919509887695
1781487429.2852037,1017000,47.88466262817383
1781487737.6831858,1021500,52.20796585083008
1781488055.852584,1026000,46.32503128051758
1781488370.5480983,1030500,48.04789733886719
1781488685.5973268,1035000,46.907039642333984
1781488999.4769893,1039500,48.77764129638672
1781489327.2312632,1044000,44.776710510253906
1781489652.470081,1048500,47.21137619018555
1781489965.2905579,1053000,48.10859298706055
1781490285.597137,1057500,45.4458122253418
1781490599.5635097,1062000,49.357391357421875
1781490915.2572708,1066500,50.72482681274414
1781491232.32108,1071000,46.049686431884766
1781491547.7442513,1075500,49.85580825805664
1781491858.7317924,1080000,50.96403884887695
1781492178.7055995,1084500,46.92496871948242
1781492492.3045597,1089000,48.709815979003906
1781492803.5287383,1093500,49.445953369140625
1781493124.315916,1098000,45.68548583984375
1781493435.266863,1102500,50.582035064697266
1781493750.658189,1107000,47.249351501464844
1781494069.5439749,1111500,45.787811279296875
1781494381.629675,1116000,52.05012130737305
1781494698.3755302,1120500,47.048316955566406
1781495014.0320005,1125000,48.1798095703125
1781495334.751409,1129500,46.71794128417969
1781495654.8174608,1134000,47.168434143066406
1781495978.291505,1138500,44.1092414855957
1781496291.3534591,1143000,51.021446228027344
1781496606.4228137,1147500,49.40864562988281
1781496935.4554486,1152000,48.942623138427734
1781497263.2254825,1156500,48.943687438964844
1781497591.029477,1161000,48.85072326660156
1781497903.8338122,1165500,50.60761260986328
1781498223.346402,1170000,45.670677185058594
1781498537.1062362,1174500,48.7042121887207
1781498852.3807113,1179000,49.612464904785156
1781499168.9001887,1183500,49.81191635131836
1781499480.888899,1188000,50.78278732299805
1781499789.8301957,1192500,52.77188491821289
1781500107.908212,1197000,47.780364990234375
1781500425.2521632,1201500,47.1534423828125
1781500742.3353043,1206000,47.866939544677734
1781501055.3711228,1210500,50.80722427368164
1781501372.2706263,1215000,47.56613540649414
1781501689.3354268,1219500,48.188899993896484
1781502011.0019288,1224000,45.74136734008789
1781502328.8118799,1228500,46.738914489746094
1781502642.6274061,1233000,49.97325897216797
1781502965.8415546,1237500,47.962799072265625
1781503284.1736643,1242000,48.1462287902832
1781503601.780291,1246500,48.93029022216797
1781503917.3654058,1251000,48.03580856323242
1781504243.5802627,1255500,49.51871871948242
1781504564.6724894,1260000,47.36195755004883
1781504880.6408794,1264500,47.63069534301758
1781505200.0016446,1269000,47.02009582519531
1781505512.9352689,1273500,52.03383255004883
1781505831.8546407,1278000,48.81937789916992
1781506152.6039224,1282500,47.35345458984375
1781506465.7615266,1287000,53.173255920410156
1781506781.7415392,1291500,47.57683563232422
1781507097.9149926,1296000,49.933197021484375
1781507418.0512493,1300500,46.5662841796875
1781507734.6285648,1305000,48.26331329345703
1781508046.6418967,1309500,50.14418029785156
1781508366.7173424,1314000,47.942752838134766
1781508686.145232,1318500,47.92382049560547
1781508999.7060032,1323000,49.00065994262695
1781509316.2799518,1327500,49.401798248291016
1781509629.8098698,1332000,51.299293518066406
1781509946.9152007,1336500,49.13539505004883
1781510262.3148255,1341000,49.831600189208984
1781510579.6529262,1345500,47.502342224121094
1781510899.847871,1350000,45.382652282714844
1781511216.26839,1354500,48.66471481323242
1781511534.3517687,1359000,50.19948196411133
1781511862.844146,1363500,48.01487350463867
1781512193.3179915,1368000,47.016624450683594
1781512510.1266956,1372500,49.385986328125
1781512828.4606628,1377000,49.89509963989258
1781513147.574328,1381500,47.533363342285156
1781513464.7440693,1386000,50.420318603515625
1781513783.8341565,1390500,48.8809928894043
1781514102.220727,1395000,49.939781188964844
1781514422.808074,1399500,44.981693267822266
1781514740.032492,1404000,50.1558723449707
1781515059.491553,1408500,48.20104217529297
1781515377.142212,1413000,49.28282928466797
1781515697.6268966,1417500,46.73542785644531
1781516018.0225885,1422000,48.401920318603516
1781516333.980518,1426500,49.6118278503418
1781516652.564872,1431000,48.68711853027344
1781516972.976486,1435500,46.20817947387695
1781517285.9920058,1440000,50.00658416748047
1781517606.754886,1444500,45.392730712890625
1781517932.0759158,1449000,50.7734375
1781518256.9676347,1453500,46.14972686767578
1781518577.2489033,1458000,47.11259841918945
1781518894.0144207,1462500,49.86301040649414
1781519207.7140672,1467000,46.51385498046875
1781519525.857301,1471500,50.23705291748047
1781519839.705558,1476000,51.77565383911133
1781520146.7078788,1480500,50.94811248779297
1781520453.5766313,1485000,51.08768844604492
1781520769.026131,1489500,48.869686126708984
1781521086.0064049,1494000,48.95252227783203
1781521402.3180213,1498500,46.1785888671875
1781521709.686308,1503000,50.35149002075195
1781522020.8489268,1507500,49.41537857055664
1781522330.2764313,1512000,50.84687423706055
1781522640.688408,1516500,49.582401275634766
1781522958.816545,1521000,46.19982147216797
1781523275.9894457,1525500,49.8534049987793
1781523584.3961687,1530000,49.92363357543945
1781523901.5053442,1534500,45.334693908691406
1781524212.9902098,1539000,50.784263610839844
1781524521.4339507,1543500,51.08721160888672
1781524836.250466,1548000,47.03570556640625
1781525147.4707108,1552500,50.288570404052734
1781525462.1404104,1557000,49.05603790283203
1781525770.3514154,1561500,52.432029724121094
1781526080.4660273,1566000,51.48306655883789
1781526400.6733506,1570500,48.02870178222656
1781526712.338937,1575000,47.466495513916016
1781527018.1311376,1579500,50.397457122802734
1781527329.1298447,1584000,47.351043701171875
1781527642.1498652,1588500,48.28862380981445
1781527955.969984,1593000,46.309383392333984
1781528280.7318292,1597500,46.56861114501953
1781528600.7344644,1602000,51.63759231567383
1781528908.6192975,1606500,51.30966567993164
1781529220.5283434,1611000,49.467411041259766
1781529532.3998582,1615500,47.03428649902344
1781529841.9468434,1620000,49.64841079711914
1781530148.4319599,1624500,49.95363235473633
1781530464.4845805,1629000,46.70372772216797
1781530780.9127686,1633500,45.632957458496094
1781531092.524125,1638000,49.801971435546875
1781531404.521727,1642500,49.323368072509766
1781531713.4005177,1647000,50.93559646606445
1781532026.3959064,1651500,47.620941162109375
1781532342.4021127,1656000,48.37416076660156
1781532659.5917158,1660500,46.29103088378906
1781532973.4667344,1665000,50.166439056396484
1781533285.4137688,1669500,46.73348617553711
1781533596.9675033,1674000,49.16960525512695
1781533914.4825475,1678500,45.98835754394531
1781534224.9848478,1683000,51.14958190917969
